tournamentid;matchid;LeagueTypeID;LeagueTypeName;eventid;eventcode;eventname;drawid;drawcode;drawname;team1id;team1name;team2id;team2name;winner;plannedtime;plannedtime_original;locationid;locationname;team1matchpoints;team2matchpoints;team1matches;team2matches;team1sets;team2sets;team1points;team2points;HomeAwaySwapped;teamresult_enteredon;teamresult_user;submatchresult_enteredon;submatchresult_user;teammatchconfirmed_confirmedon;teammatchconfirmed_user;flag_MatchNotPlayedTeam1DidNotShow;flag_MatchNotPlayedTeam2DidNotShow;flag_PenaltyTeam1;flag_PenaltyTeam2;flag_PenaltyTeam1AllPoints;flag_PenaltyTeam2AllPoints;flag_PenaltyBothTeams
178603;440;1;Heren competitie;5;;5de prov H;11;;5de prov B;;Tielt 5H;;IZBA 4H;3;18-4-2017 20:15:00;3-3-2017 20:30:00;;Tielt - De Ponte;1;1;0;0;9;10;325;345;False;;;19-4-2017 23:39:41;BC Tielt;21-4-2017 06:30:46;club IZBA;false;false;false;false;false;false;false
178603;90;1;Heren competitie;3;;3de prov H;3;;3de prov A;;Gullegem 1H;;Ieper 1H;1;20-4-2017 20:00:00;21-4-2017 20:30:00;;Gullegem - Sporthal Gullegem;2;0;1;0;16;2;366;267;False;;;21-4-2017 13:08:49;BC Gullegem;;;false;false;false;false;false;false;false
178603;30;1;Heren competitie;2;;2de prov H;1;;2de prov A;;Tielt 2H;;De Valkaart 2H;1;20-4-2017 20:15:00;5-2-2017 09:15:00;;;2;0;1;0;14;2;329;221;False;;;21-4-2017 09:12:12;BC Tielt;;;false;false;false;false;false;false;false
178603;578;2;Dames competitie;7;;2de prov D;14;;2de prov B;;Sportif 2D;;LEBAD Kortrijk 3D;1;20-4-2017 20:30:00;23-4-2017 13:45:00;;;2;0;1;0;13;7;407;355;False;;;21-4-2017 10:24:42;bc sportif vzw;21-4-2017 20:09:57;Lebad Kortrijk;false;false;false;false;false;false;false
178603;633;2;Dames competitie;8;;3de prov D;15;;3de prov;;Torhout 2D;;Tielt 2D;2;21-4-2017 20:30:00;21-4-2017 20:30:00;;;0;2;0;1;3;14;286;345;False;22-4-2017 14:08:40;Albert Bossuyt Torhout;22-4-2017 14:13:49;Albert Bossuyt Torhout;1-5-2017 14:26:27;BC Tielt;false;false;false;false;false;false;false
178603;130;1;Heren competitie;3;;3de prov H;4;;3de prov B;;Gullegem 2H;;Tielt 3H;1;21-4-2017 20:30:00;21-4-2017 20:30:00;;Gullegem - Sporthal Gullegem;2;0;1;0;12;7;356;349;False;;;23-4-2017 08:26:29;BC Gullegem;;;false;false;false;false;false;false;false
178603;401;1;Heren competitie;5;;5de prov H;10;;5de prov A;;Torhout 3H;;Brugse 4H;1;21-4-2017 20:30:00;28-4-2017 20:30:00;;;2;0;1;0;12;8;384;350;False;;;22-4-2017 11:43:17;Albert Bossuyt Torhout;22-4-2017 15:25:36;Robin Dumon;false;false;false;false;false;false;false
178603;499;2;Dames competitie;6;;1ste prov D;12;;1ste prov;;Ombesa 1D;;Westhoek 1D;1;22-4-2017 09:15:00;22-4-2017 09:15:00;;Ombesa - Tempelhof;2;0;1;0;16;1;352;258;False;;;23-4-2017 22:06:39;bc Ombesa;;;false;false;false;false;false;false;false
178603;13;1;Heren competitie;2;;2de prov H;1;;2de prov A;;Ombesa 1H;;DZ99 3H;1;22-4-2017 09:15:00;29-4-2017 09:15:00;;;2;0;1;0;12;6;355;281;False;;;23-4-2017 22:12:19;bc Ombesa;;;false;false;false;false;false;false;false
178603;524;2;Dames competitie;7;;2de prov D;13;;2de prov A;;VBC 1D;;De Valkaart 2D;2;22-4-2017 19:15:00;15-4-2017 19:15:00;;VBC - Hof Ter Straeten;0;2;0;1;7;11;302;333;False;;;27-4-2017 13:26:13;Varsenare Badminton;;;false;false;false;false;false;false;false
178603;129;1;Heren competitie;3;;3de prov H;4;;3de prov B;;VBC 1H;;Roeselare 1H;3;22-4-2017 19:15:00;15-4-2017 19:15:00;;VBC - Hof Ter Straeten;1;1;0;0;10;9;350;360;False;;;24-4-2017 18:56:45;Varsenare Badminton;;;false;false;false;false;false;false;false
178603;164;1;Heren competitie;1;;1ste prov H;5;;1ste prov;;OBTC 1H;;BC Damme 1H;1;22-4-2017 19:30:00;22-4-2017 19:30:00;;OBTC - De Spuikom;2;0;1;0;13;5;362;241;False;23-4-2017 12:23:15;De Oostendse Badmintonclub OBTC;23-4-2017 12:32:49;De Oostendse Badmintonclub OBTC;28-4-2017 19:01:05;Patrick Heusequin;false;false;false;false;false;false;false
178603;183;1;Heren competitie;1;;1ste prov H;5;;1ste prov;;De Valkaart 1H;;LEBAD Kortrijk 1H;1;23-4-2017 09:00:00;23-4-2017 09:00:00;;De Valkaart - De Valkaart;2;0;1;0;12;8;399;387;False;;;23-4-2017 18:58:47;jonas dhondt;29-4-2017 15:34:07;Lebad Kortrijk;false;false;false;false;false;false;false
178603;461;2;Dames competitie;6;;1ste prov D;12;;1ste prov;;De Valkaart 1D;;LEBAD Kortrijk 2D;1;23-4-2017 09:00:00;23-4-2017 09:00:00;;De Valkaart - De Valkaart;2;0;1;0;16;1;356;236;False;;;23-4-2017 18:18:43;Joke Van Buren;1-5-2017 15:49:59;Lebad Kortrijk;false;false;false;false;false;false;false
178603;621;2;Dames competitie;8;;3de prov D;15;;3de prov;;De Valkaart 3D;;Sportif 3D;2;23-4-2017 09:00:00;23-4-2017 09:00:00;;;0;2;0;1;4;13;198;325;False;;;23-4-2017 13:43:22;BC De Valkaart;28-4-2017 18:57:54;bc sportif vzw;false;false;false;false;false;false;false
178603;478;2;Dames competitie;6;;1ste prov D;12;;1ste prov;;Tielt 1D;;Torhout 1D;1;23-4-2017 09:15:00;23-4-2017 09:15:00;;Tielt - De Ponte;2;0;1;0;16;2;371;206;False;;;23-4-2017 20:01:14;BC Tielt;;;false;false;false;false;false;false;false
178603;208;1;Heren competitie;1;;1ste prov H;5;;1ste prov;;Tielt 1H;;Torhout 1H;1;23-4-2017 09:15:00;23-4-2017 09:15:00;;Tielt - De Ponte;2;0;1;0;13;7;389;347;False;;;23-4-2017 21:26:07;BC Tielt;7-5-2017 10:37:07;Albert Bossuyt Torhout;false;false;false;false;false;false;false
178603;613;2;Dames competitie;8;;3de prov D;15;;3de prov;;Westhoek 2D;;Roeselare 2D;2;23-4-2017 14:30:00;23-4-2017 14:30:00;;;0;2;0;1;4;14;244;361;False;;;24-4-2017 17:41:50;Westhoek Badminton;;;false;false;false;false;false;false;false
178603;653;1;Heren competitie;4;;4de prov H;7;;4de prov B;;Zuid West 3H;;OBTC 2H;2;24-4-2017 20:15:00;;;;0;2;0;1;2;16;218;373;False;;;26-4-2017 00:00:26;club Zuid West;26-4-2017 21:35:24;De Oostendse Badmintonclub OBTC;false;false;false;false;false;false;false
178603;535;2;Dames competitie;7;;2de prov D;13;;2de prov A;;VBC 1D;;Zuid West 1D;2;25-4-2017 19:15:00;29-4-2017 19:15:00;;;0;2;0;1;2;16;228;371;False;;;27-4-2017 13:31:36;Varsenare Badminton;;;false;false;false;false;false;false;false
178603;609;2;Dames competitie;8;;3de prov D;15;;3de prov;;Smasj 1D;;Roeselare 2D;1;25-4-2017 19:30:00;25-4-2017 19:30:00;;;2;0;1;0;15;4;377;288;False;26-4-2017 13:10:05;Bruno De Baenst;26-4-2017 13:16:10;Bruno De Baenst;;;false;false;false;false;false;false;false
178603;244;1;Heren competitie;4;;4de prov H;6;;4de prov A;;Waregem 3H;;Westhoek 4H;1;25-4-2017 20:45:00;25-4-2017 20:45:00;;;2;0;1;0;12;6;337;304;False;;;25-4-2017 23:54:36;Waregem BC;27-4-2017 12:16:40;WVBF;false;false;false;false;false;false;false
178603;205;1;Heren competitie;1;;1ste prov H;5;;1ste prov;;IZBA 2H;;Torhout 1H;1;26-4-2017 19:30:00;30-4-2017 09:30:00;;IZBA - Stedelijke sporthal De Krekel;2;0;1;0;14;6;402;336;False;;;27-4-2017 22:00:30;club IZBA;7-5-2017 10:38:00;Albert Bossuyt Torhout;false;false;false;false;false;false;false
178603;280;1;Heren competitie;4;;4de prov H;7;;4de prov B;;Roeselare 2H;;Waregem 4H;2;26-4-2017 19:30:00;26-4-2017 19:30:00;;Roeselare - De Ark;0;2;0;1;3;15;286;361;False;;;27-4-2017 18:50:23;Jozef Verbrugghe;29-4-2017 12:27:49;Waregem BC;false;false;false;false;false;false;false
178603;217;1;Heren competitie;4;;4de prov H;6;;4de prov A;;Sportif 1H;;Blankenbergse 1H;1;26-4-2017 20:30:00;30-4-2017 13:45:00;;;2;0;1;0;11;8;367;313;False;;;27-4-2017 08:50:13;bc sportif vzw;7-5-2017 21:32:34;BC Blankenbergse;false;false;false;false;false;false;false
178603;121;1;Heren competitie;3;;3de prov H;4;;3de prov B;;Roeselare 1H;;PSV 1H;3;27-4-2017 19:30:00;29-4-2017 19:30:00;;roeselare VTI;1;1;0;0;9;9;325;316;False;;;28-4-2017 20:12:35;Jozef Verbrugghe;;;false;false;false;false;false;false;false
178603;289;1;Heren competitie;4;;4de prov H;8;;4de prov C;;Ieper 2H;;Brugse 3H;2;27-4-2017 20:15:00;27-4-2017 20:15:00;;;0;2;0;1;5;14;277;390;False;28-4-2017 21:11:35;Ieperse BC;28-4-2017 21:19:20;Ieperse BC;1-5-2017 15:40:56;Robin Dumon;false;false;false;false;false;false;false
178603;418;1;Heren competitie;5;;5de prov H;11;;5de prov B;;Sportif 2H;;Tielt 5H;1;27-4-2017 20:30:00;27-4-2017 20:30:00;;;2;0;1;0;16;2;368;266;False;;;28-4-2017 19:05:35;bc sportif vzw;;;false;false;false;false;false;false;false
178603;49;1;Heren competitie;2;;2de prov H;2;;2de prov B;;Gitse 1H;;DZ99 4H;1;28-4-2017 20:15:00;28-4-2017 20:15:00;;;2;0;1;0;13;9;397;371;False;;;28-4-2017 23:51:25;Jonas Maes Gitse;8-5-2017 21:01:51;Lieven Delrue;false;false;false;false;false;false;false
178603;293;1;Heren competitie;4;;4de prov H;8;;4de prov C;;Gitse 2H;;DZ99 5H;2;28-4-2017 20:15:00;28-4-2017 20:15:00;;;0;2;0;1;4;14;300;362;False;;;29-4-2017 09:57:53;Jonas Maes Gitse;30-4-2017 01:22:47;DZ 99;false;false;false;false;false;false;false
178603;480;2;Dames competitie;6;;1ste prov D;12;;1ste prov;;Ombesa 1D;;Torhout 1D;2;28-4-2017 20:30:00;29-4-2017 09:15:00;;Torhout - Sporthal Benny Vansteelandt;0;2;0;1;6;14;304;383;True;;;2-5-2017 05:49:17;Albert Bossuyt Torhout;6-5-2017 20:29:55;bc Ombesa;false;false;false;false;false;false;false
178603;9;1;Heren competitie;2;;2de prov H;1;;2de prov A;;Tielt 2H;;Brugse 2H;2;28-4-2017 20:30:00;30-4-2017 09:15:00;;;0;2;0;1;9;11;348;360;True;;;29-4-2017 09:55:30;Robin Dumon;1-5-2017 19:15:56;BC Tielt;false;false;false;false;false;false;false
178603;557;2;Dames competitie;7;;2de prov D;14;;2de prov B;;Gullegem 1D;;DZ99 4D;2;28-4-2017 20:30:00;28-4-2017 20:30:00;;;0;2;0;1;5;13;263;351;False;;;29-4-2017 17:45:39;BC Gullegem;4-5-2017 09:31:08;DZ 99;false;false;false;false;false;false;false
178603;144;1;Heren competitie;3;;3de prov H;4;;3de prov B;;Torhout 2H;;VBC 1H;1;28-4-2017 20:30:00;28-4-2017 20:30:00;;;2;0;1;0;11;7;355;323;False;;;2-5-2017 05:44:10;Albert Bossuyt Torhout;;;false;false;false;false;false;false;false
178603;381;1;Heren competitie;5;;5de prov H;10;;5de prov A;;Brugse 4H;;Gullegem 4H;1;28-4-2017 20:30:00;28-4-2017 20:30:00;;;2;0;1;0;14;4;361;272;False;;;29-4-2017 02:18:05;WVBF;30-4-2017 20:55:20;BC Gullegem;false;false;false;false;false;false;false
178603;423;1;Heren competitie;5;;5de prov H;11;;5de prov B;;Gullegem 3H;;BC Damme 2H;1;28-4-2017 20:30:00;28-4-2017 20:30:00;;;2;0;1;0;14;2;326;230;False;;;29-4-2017 09:28:08;BC Gullegem;30-4-2017 13:02:39;Patrick Heusequin;false;false;false;false;false;false;false
178603;433;1;Heren competitie;5;;5de prov H;11;;5de prov B;;Bavikhoofse 1H;;Sportif 2H;1;29-4-2017 14:00:00;22-4-2017 14:00:00;;;2;0;1;0;16;1;355;237;False;30-4-2017 13:30:19;Badminton Bavikhoofse;30-4-2017 13:36:01;Badminton Bavikhoofse;5-5-2017 20:52:21;bc sportif vzw;false;false;false;false;false;false;false
178603;192;1;Heren competitie;1;;1ste prov H;5;;1ste prov;;LEBAD Kortrijk 1H;;OBTC 1H;1;29-4-2017 18:30:00;29-4-2017 18:00:00;;Lebad - Stedelijke sporthal;2;0;1;0;10;8;329;311;False;;;30-4-2017 20:21:40;Lebad Kortrijk;7-5-2017 09:10:21;De Oostendse Badmintonclub OBTC;false;false;false;false;false;false;false
178603;547;2;Dames competitie;7;;2de prov D;14;;2de prov B;;LEBAD Kortrijk 3D;;Barloke 1D;2;29-4-2017 18:30:00;29-4-2017 18:30:00;;;0;2;0;1;5;12;281;330;False;;;30-4-2017 11:30:08;Lebad Kortrijk;2-5-2017 12:40:46;Lynn Vandenberghe;false;false;false;false;false;false;false
178603;257;1;Heren competitie;4;;4de prov H;7;;4de prov B;;LEBAD Kortrijk 3H;;IZBA 3H;2;29-4-2017 18:30:00;29-4-2017 18:30:00;;;0;2;0;1;0;16;214;337;False;7-5-2017 18:03:51;Lebad Kortrijk;8-5-2017 12:34:17;WVBF;;;false;false;false;false;false;false;false
178603;483;2;Dames competitie;6;;1ste prov D;12;;1ste prov;;DZ99 3D;;De Valkaart 1D;3;29-4-2017 19:00:00;29-4-2017 19:00:00;;Barloke - Sporthal De Barloke;1;1;0;0;9;9;331;326;False;30-4-2017 19:54:57;DZ 99;30-4-2017 19:59:07;DZ 99;;;false;false;false;false;false;false;false
178603;253;1;Heren competitie;4;;4de prov H;7;;4de prov B;;OBTC 2H;;Haneveld 1H;1;29-4-2017 19:30:00;29-4-2017 19:30:00;;;0;0;0;0;0;0;0;0;False;26-12-2016 11:26:02;WVBF;;;;;false;false;false;false;false;true;false
178603;168;1;Heren competitie;1;;1ste prov H;5;;1ste prov;;BC Damme 1H;;De Valkaart 1H;2;30-4-2017 09:00:00;30-4-2017 09:00:00;;BC Damme - t'Veld;0;2;0;1;5;13;276;357;False;;;30-4-2017 13:08:00;Patrick Heusequin;;;false;false;false;false;false;false;false
178603;36;1;Heren competitie;2;;2de prov H;1;;2de prov A;;De Valkaart 2H;;Westhoek 1H;2;30-4-2017 09:00:00;30-4-2017 09:00:00;;;0;2;0;1;0;16;220;337;False;;;30-4-2017 20:34:38;Claude Debaere;2-5-2017 19:32:39;Westhoek Badminton;false;false;false;false;false;false;false
178603;508;2;Dames competitie;7;;2de prov D;13;;2de prov A;;De Valkaart 2D;;OBTC 1D;1;30-4-2017 09:00:00;30-4-2017 09:00:00;;;2;0;1;0;10;8;311;313;False;;;30-4-2017 10:01:55;Joke Van Buren;;;false;false;false;false;false;false;false
178603;597;2;Dames competitie;8;;3de prov D;15;;3de prov;;Tielt 2D;;De Valkaart 3D;1;30-4-2017 09:15:00;30-4-2017 09:15:00;;;2;0;1;0;16;0;336;129;False;;;1-5-2017 14:24:22;BC Tielt;;;false;false;false;false;false;false;false
178603;316;1;Heren competitie;4;;4de prov H;8;;4de prov C;;Tielt 4H;;Westhoek 3H;2;30-4-2017 09:15:00;30-4-2017 09:15:00;;;0;2;0;1;7;11;292;324;False;;;30-4-2017 18:47:16;BC Tielt;3-5-2017 17:16:27;Westhoek Badminton;false;false;false;false;false;false;false
178603;552;2;Dames competitie;7;;2de prov D;14;;2de prov B;;IZBA 1D;;Brugse 1D;2;30-4-2017 09:30:00;30-4-2017 09:30:00;;;0;2;0;1;5;13;308;363;False;30-4-2017 13:36:44;club IZBA;30-4-2017 13:43:38;club IZBA;1-5-2017 20:47:18;Robin Dumon;false;false;false;false;false;false;false
178603;413;1;Heren competitie;5;;5de prov H;11;;5de prov B;;IZBA 4H;;Bavikhoofse 1H;2;30-4-2017 09:30:00;30-4-2017 09:30:00;;;0;2;0;1;8;12;355;387;False;;;1-5-2017 18:35:57;club IZBA;;;false;false;false;false;false;false;false
178603;512;2;Dames competitie;7;;2de prov D;13;;2de prov A;;Sportif 1D;;Roeselare 1D;1;30-4-2017 13:45:00;30-4-2017 13:45:00;;;2;0;1;0;15;5;399;303;False;;;30-4-2017 20:25:16;bc sportif vzw;;;false;false;false;false;false;false;false
178603;603;2;Dames competitie;8;;3de prov D;15;;3de prov;;Sportif 3D;;IZBA 2D;2;30-4-2017 13:45:00;27-4-2017 20:00:00;;Sportif - Gemeentelijke Sporthal;0;2;0;1;3;15;248;368;False;;;1-5-2017 13:46:54;bc sportif vzw;;;false;false;false;false;false;false;false
178603;374;1;Heren competitie;5;;5de prov H;10;;5de prov A;;Sportif 3H;;Bavikhoofse 2H;2;30-4-2017 13:45:00;30-4-2017 13:45:00;;;0;2;0;1;5;12;284;349;False;;;30-4-2017 17:57:16;bc sportif vzw;;;false;false;false;false;false;false;false
178603;81;1;Heren competitie;3;;3de prov H;3;;3de prov A;;LEBAD Kortrijk 2H;;Barloke 2H;1;30-4-2017 15:15:00;29-4-2017 18:30:00;;;2;0;1;0;11;9;398;358;False;;;30-4-2017 21:17:46;Lebad Kortrijk;1-5-2017 18:57:31;BC Barloke;false;false;false;false;false;false;false
178603;579;2;Dames competitie;7;;2de prov D;14;;2de prov B;;Barloke 1D;;Sportif 2D;1;2-5-2017 20:15:00;6-5-2017 20:00:00;;;2;0;1;0;10;9;341;356;False;;;3-5-2017 13:32:22;Lynn Vandenberghe;3-5-2017 14:07:09;bc sportif vzw;false;false;false;false;false;false;false
178603;265;1;Heren competitie;4;;4de prov H;7;;4de prov B;;Waregem 4H;;LEBAD Kortrijk 3H;1;2-5-2017 20:45:00;2-5-2017 20:45:00;;;2;0;1;0;10;8;331;310;False;3-5-2017 12:30:07;Waregem BC;3-5-2017 12:37:04;Waregem BC;4-5-2017 07:55:56;Lebad Kortrijk;false;false;false;false;false;false;false
178603;522;2;Dames competitie;7;;2de prov D;13;;2de prov A;;Roeselare 1D;;De Valkaart 2D;1;3-5-2017 19:30:00;3-5-2017 19:30:00;;Roeselare - De Ark;2;0;1;0;12;7;362;301;False;;;4-5-2017 08:10:06;Jozef Verbrugghe;;;false;false;false;false;false;false;false
178603;623;2;Dames competitie;8;;3de prov D;15;;3de prov;;Roeselare 2D;;Sportif 3D;1;3-5-2017 19:30:00;3-5-2017 19:30:00;;Roeselare - De Ark;2;0;1;0;16;2;366;247;False;;;4-5-2017 08:17:44;Jozef Verbrugghe;5-5-2017 20:49:46;bc sportif vzw;false;false;false;false;false;false;false
178603;267;1;Heren competitie;4;;4de prov H;7;;4de prov B;;IZBA 3H;;OBTC 2H;3;3-5-2017 19:30:00;7-5-2017 09:30:00;;;1;1;0;0;11;10;388;400;False;;;4-5-2017 07:44:05;club IZBA;13-5-2017 17:55:18;De Oostendse Badmintonclub OBTC;false;false;false;false;false;false;false
178603;222;1;Heren competitie;4;;4de prov H;6;;4de prov A;;Sportif 1H;;Loppem 1H;1;4-5-2017 20:30:00;26-2-2017 13:45:00;;;2;0;1;0;16;1;356;245;False;;;5-5-2017 08:17:10;bc sportif vzw;6-5-2017 17:23:44;Badminton Loppem;false;false;false;false;false;false;false
178603;388;1;Heren competitie;5;;5de prov H;10;;5de prov A;;Gullegem 4H;;Sportif 3H;1;4-5-2017 20:30:00;5-5-2017 20:30:00;;;2;0;1;0;16;1;353;211;False;;;6-5-2017 12:02:34;BC Gullegem;;;false;false;false;false;false;false;false
178603;235;1;Heren competitie;4;;4de prov H;6;;4de prov A;;Blankenbergse 1H;;Waregem 3H;1;5-5-2017 19:15:00;5-5-2017 19:15:00;;;2;0;1;0;11;9;381;356;False;;;7-5-2017 21:43:27;BC Blankenbergse;7-5-2017 22:05:28;Waregem BC;false;false;false;false;false;false;false
178603;166;1;Heren competitie;1;;1ste prov H;5;;1ste prov;;Torhout 1H;;BC Damme 1H;1;5-5-2017 20:30:00;5-5-2017 20:30:00;;Torhout - Sporthal Benny Vansteelandt;2;0;1;0;13;8;401;337;False;7-5-2017 10:26:21;Albert Bossuyt Torhout;7-5-2017 10:35:38;Albert Bossuyt Torhout;7-5-2017 23:48:48;Patrick Heusequin;false;false;false;false;false;false;false
178603;466;2;Dames competitie;6;;1ste prov D;12;;1ste prov;;Torhout 1D;;DZ99 3D;3;5-5-2017 20:30:00;5-5-2017 20:30:00;;Torhout - Sporthal Benny Vansteelandt;1;1;0;0;11;10;380;374;False;7-5-2017 10:41:15;Albert Bossuyt Torhout;7-5-2017 17:08:14;Albert Bossuyt Torhout;7-5-2017 18:05:34;DZ 99;false;false;false;false;false;false;false
178603;95;1;Heren competitie;3;;3de prov H;3;;3de prov A;;Gullegem 1H;;LEBAD Kortrijk 2H;1;5-5-2017 20:30:00;5-5-2017 20:30:00;;;2;0;1;0;14;6;394;335;False;;;6-5-2017 14:06:12;BC Gullegem;;;false;false;false;false;false;false;false
178603;135;1;Heren competitie;3;;3de prov H;4;;3de prov B;;Gullegem 2H;;Torhout 2H;1;5-5-2017 20:30:00;5-5-2017 20:30:00;;;2;0;1;0;12;9;390;363;False;;;6-5-2017 14:15:14;BC Gullegem;11-5-2017 23:49:17;Albert Bossuyt Torhout;false;false;false;false;false;false;false
