tournamentid;matchid;LeagueTypeID;LeagueTypeName;eventid;eventcode;eventname;drawid;drawcode;drawname;team1id;team1name;team2id;team2name;winner;plannedtime;plannedtime_original;locationid;locationname;team1matchpoints;team2matchpoints;team1matches;team2matches;team1sets;team2sets;team1points;team2points;HomeAwaySwapped;teamresult_enteredon;teamresult_user;submatchresult_enteredon;submatchresult_user;teammatchconfirmed_confirmedon;teammatchconfirmed_user;flag_MatchNotPlayedTeam1DidNotShow;flag_MatchNotPlayedTeam2DidNotShow;flag_PenaltyTeam1;flag_PenaltyTeam2;flag_PenaltyTeam1AllPoints;flag_PenaltyTeam2AllPoints;flag_PenaltyBothTeams
161932;172;1;Gemengd;4;;3e liga A gemengd;5;;3e liga A gemengd;;Gitse 1G;;Waregem 1G;1;2-9-2016 20:15:00;2-9-2016 20:15:00;;;2;0;1;0;11;8;337;357;False;3-9-2016 20:41:56;Jonas Maes Gitse;3-9-2016 20:51:30;Jonas Maes Gitse;5-9-2016 18:41:48;Waregem BC;false;false;false;false;false;false;false
161932;28;1;Gemengd;1;;1e liga gemengd;1;;1e liga gemengd;;De Bokkerijder 1G;;Neerpelt 1G;1;2-9-2016 20:30:00;2-9-2016 20:30:00;;;2;0;1;0;15;3;355;279;False;;;3-9-2016 14:23:27;BC DE BOKKERIJDER;29-3-2017 23:23:13;luc driesen;false;false;false;false;false;false;false
161932;293;1;Gemengd;7;;3e liga D gemengd;8;;3e liga D gemengd;;De Bokkerijder 2G;;Poona Hoeselt 1G;1;2-9-2016 20:30:00;2-9-2016 20:30:00;;;2;0;1;0;14;4;357;291;False;;;2-9-2016 23:21:19;BC DE BOKKERIJDER;3-9-2016 10:17:21;Poona Hoeselt;false;false;false;false;false;false;false
161932;136;1;Gemengd;2;;2e liga A gemengd;4;;2e liga A gemengd;;DZ99 2G;;Pluimplukkers 3G;2;3-9-2016 19:00:00;3-9-2016 19:00:00;;;0;2;0;1;6;14;343;401;False;;;4-9-2016 15:06:57;DZ 99;4-9-2016 18:36:53;Pluimplukkers BC;false;false;false;false;false;false;false
161932;176;1;Gemengd;4;;3e liga A gemengd;5;;3e liga A gemengd;;DZ99 3G;;Zuidwest 1G;1;3-9-2016 19:00:00;3-9-2016 19:00:00;;;2;0;1;0;16;1;356;206;False;;;4-9-2016 15:34:46;DZ 99;29-11-2016 19:06:40;club Zuid West;false;false;false;false;false;false;false
161932;140;1;Gemengd;2;;2e liga A gemengd;4;;2e liga A gemengd;;Dijlevallei 3G;;Wit-Wit 1G;1;4-9-2016 14:15:00;4-9-2016 14:15:00;;;2;0;1;0;14;5;385;274;False;;;4-9-2016 20:03:57;De Dijlevallei BC;4-9-2016 23:10:04;BC Wit-Wit Ronse;false;false;false;false;false;false;false
161932;100;1;Gemengd;3;;2e liga B gemengd;3;;2e liga B gemengd;;Dijlevallei 4G;;Royal Antwerp 1G;2;4-9-2016 14:15:00;4-9-2016 14:15:00;;;0;2;0;1;5;14;321;390;False;;;4-9-2016 23:04:53;De Dijlevallei BC;5-9-2016 21:49:27;Royal Antwerp Club;false;false;false;false;false;false;false
161932;253;1;Gemengd;6;;3e liga C gemengd;7;;3e liga C gemengd;;Dijlevallei 5G;;OLVE 2G;1;4-9-2016 14:15:00;4-9-2016 14:15:00;;;2;0;1;0;13;4;344;273;False;;;5-9-2016 09:10:03;De Dijlevallei BC;5-9-2016 09:10:13;De Dijlevallei BC;false;false;false;false;false;false;false
161932;215;1;Gemengd;5;;3e liga B gemengd;6;;3e liga B gemengd;;Herne 1G;;Lokerse 3G;1;4-9-2016 18:00:00;4-9-2016 18:00:00;;;2;0;1;0;13;5;341;282;False;;;5-9-2016 01:11:56;BC HERNE;6-9-2016 15:28:52;Lokerse BC;false;false;false;false;false;false;false
161932;96;1;Gemengd;3;;2e liga B gemengd;3;;2e liga B gemengd;;Fz Forza Webacsa 1G;;Hebad 2G;2;4-9-2016 19:15:00;4-9-2016 19:15:00;;;0;2;0;1;8;10;295;339;False;;;4-9-2016 21:28:41;Club Webacsa;;;false;false;false;false;false;false;false
161932;220;1;Gemengd;5;;3e liga B gemengd;6;;3e liga B gemengd;;Drop Merchtem 1G;;Oudegem 1G;1;4-9-2016 19:30:00;4-9-2016 19:30:00;;;2;0;1;0;13;5;369;305;False;4-9-2016 22:39:51;DROP MERCHTEM BC;4-9-2016 22:52:20;DROP MERCHTEM BC;5-9-2016 00:51:40;Gert Piqueur;false;false;false;false;false;false;false
161932;134;1;Gemengd;2;;2e liga A gemengd;4;;2e liga A gemengd;;Wit-Wit 1G;;Lokerse 2G;1;5-9-2016 20:00:00;5-9-2016 20:00:00;;Hoofd Locatie;2;0;1;0;10;8;349;324;False;;;6-9-2016 13:18:23;BC Wit-Wit Ronse;7-9-2016 08:08:03;Lokerse BC;false;false;false;false;false;false;false
161932;257;1;Gemengd;6;;3e liga C gemengd;7;;3e liga C gemengd;;De Nekker 2G;;Royal Antwerp 2G;2;7-9-2016 20:30:00;7-9-2016 20:30:00;;;0;2;0;1;10;11;389;403;False;8-9-2016 00:57:17;De Nekker BC Competitie;8-9-2016 01:03:40;De Nekker BC Competitie;20-9-2016 12:01:46;Royal Antwerp Club;false;false;false;false;false;false;false
161932;132;1;Gemengd;2;;2e liga A gemengd;4;;2e liga A gemengd;;Eikenlo 1G;;Lokerse 2G;2;9-9-2016 20:00:00;9-9-2016 20:00:00;;;0;2;0;1;2;14;219;332;False;;;9-9-2016 20:22:57;BC EIKENLO;10-9-2016 20:48:00;Lokerse BC;false;false;false;false;false;false;false
161932;33;1;Gemengd;1;;1e liga gemengd;1;;1e liga gemengd;;De Bokkerijder 1G;;Tielt 1G;1;9-9-2016 20:30:00;9-9-2016 20:30:00;;;2;0;1;0;11;6;311;264;False;;;10-9-2016 18:51:55;BC DE BOKKERIJDER;12-9-2016 21:05:52;BC Tielt;false;false;false;false;false;false;false
161932;20;1;Gemengd;1;;1e liga gemengd;1;;1e liga gemengd;;Neerpelt 1G;;Dijlevallei 2G;1;9-9-2016 20:45:00;9-9-2016 20:45:00;;;2;0;1;0;12;8;382;332;False;;;10-9-2016 12:28:28;luc driesen;;;false;false;false;false;false;false;false
161932;156;1;Gemengd;4;;3e liga A gemengd;5;;3e liga A gemengd;;DZ99 3G;;Gitse 1G;3;10-9-2016 19:00:00;10-9-2016 19:00:00;;;1;1;0;0;10;9;355;320;False;;;11-9-2016 16:34:02;DZ 99;24-9-2016 16:00:34;Jonas Maes Gitse;false;false;false;false;false;false;false
161932;98;1;Gemengd;3;;2e liga B gemengd;3;;2e liga B gemengd;;W&L 3G;;Hebad 2G;2;11-9-2016 13:15:00;11-9-2016 13:15:00;;;0;2;0;1;6;14;375;406;False;11-9-2016 17:09:53;Kristel Van Roey;11-9-2016 17:15:46;Kristel Van Roey;;;false;false;false;false;false;false;false
161932;291;1;Gemengd;7;;3e liga D gemengd;8;;3e liga D gemengd;;W&L 4G;;Dijlevallei 6G;2;11-9-2016 13:15:00;11-9-2016 13:15:00;;;0;2;0;1;8;10;293;340;False;;;11-9-2016 17:03:47;Kristel Van Roey;11-9-2016 23:24:13;De Dijlevallei BC;false;false;false;false;false;false;false
161932;285;1;Gemengd;7;;3e liga D gemengd;8;;3e liga D gemengd;;Poona Hoeselt 1G;;Dibad 1G;2;11-9-2016 13:30:00;11-9-2016 13:30:00;;;0;2;0;1;3;14;240;334;False;;;11-9-2016 17:36:09;Poona Hoeselt;16-9-2016 09:16:29;Bart Hanoulle;false;false;false;false;false;false;false
161932;120;1;Gemengd;2;;2e liga A gemengd;4;;2e liga A gemengd;;Dijlevallei 3G;;DZ99 2G;1;11-9-2016 14:15:00;11-9-2016 14:15:00;;;2;0;1;0;15;3;369;283;False;;;11-9-2016 16:41:15;De Dijlevallei BC;12-9-2016 19:00:19;DZ 99;false;false;false;false;false;false;false
161932;241;1;Gemengd;6;;3e liga C gemengd;7;;3e liga C gemengd;;De Klamp 1G;;De Nekker 2G;3;11-9-2016 18:15:00;11-9-2016 18:15:00;;;1;1;0;0;11;10;396;388;False;12-9-2016 01:57:55;BC De Klamp;12-9-2016 02:03:55;BC De Klamp;12-9-2016 12:50:12;De Nekker BC Competitie;false;false;false;false;false;false;false
161932;128;1;Gemengd;2;;2e liga A gemengd;4;;2e liga A gemengd;;Pluimplukkers 3G;;Eikenlo 1G;1;11-9-2016 19:00:00;11-9-2016 19:00:00;;;2;0;1;0;14;6;391;306;False;;;11-9-2016 20:11:49;Pluimplukkers BC;12-9-2016 14:02:59;BC EIKENLO;false;false;false;false;false;false;false
161932;205;1;Gemengd;5;;3e liga B gemengd;6;;3e liga B gemengd;;Royal Antwerp 3G;;Drop Merchtem 1G;2;11-9-2016 19:30:00;11-9-2016 19:30:00;;;0;2;0;1;7;12;336;362;False;;;12-9-2016 17:40:20;Royal Antwerp Club;20-11-2016 23:07:24;DROP MERCHTEM BC;false;false;false;false;false;false;false
161932;210;1;Gemengd;5;;3e liga B gemengd;6;;3e liga B gemengd;;Oudegem 1G;;Herne 1G;2;11-9-2016 20:00:00;11-9-2016 20:00:00;;;0;2;0;1;8;11;333;344;False;;;12-9-2016 10:07:21;Gert Piqueur;13-9-2016 13:28:10;BC HERNE;false;false;false;false;false;false;false
161932;170;1;Gemengd;4;;3e liga A gemengd;5;;3e liga A gemengd;;Zuidwest 1G;;Oostrozebeke 1G;2;12-9-2016 20:15:00;12-9-2016 20:15:00;;;0;2;0;1;7;12;365;384;False;;;13-9-2016 23:57:40;club Zuid West;2-10-2016 10:29:27;BC Oostrozebeke;false;false;false;false;false;false;false
161932;164;1;Gemengd;4;;3e liga A gemengd;5;;3e liga A gemengd;;Waregem 1G;;Latem-De Pinte 1G;2;12-9-2016 20:15:00;12-9-2016 20:15:00;;;0;2;0;1;7;12;327;365;False;;;13-9-2016 22:59:48;Waregem BC;13-9-2016 23:20:18;Latem De Pinte BC LATEM;false;false;false;false;false;false;false
